t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
4.881901e+07,2.011640e+03,2.011600e+03,0.000000e+00,9.100609e+02,4.726733e+03,7.047479e-02,NaN,NaN,0.000000e+00,4.303293e+16,4.464193e+18,2.684755e+20,7.717717e+18,2.653493e+20,6.255417e+19,1.211744e+21,2.309264e+02,1.071620e+02,1.237644e+02,NaN,NaN,NaN,NaN,2.888128e-02,NaN,6.227687e+06,2.264533e-02
4.885390e+07,2.011116e+03,2.011251e+03,1.815888e+00,9.058047e+02,4.725336e+03,7.032358e-02,NaN,NaN,8.811115e-02,4.303156e+16,4.454595e+18,2.684874e+20,7.730375e+18,2.651476e+20,6.268416e+19,1.212807e+21,2.310982e+02,1.073846e+02,1.237136e+02,NaN,NaN,NaN,NaN,2.886814e-02,NaN,6.227955e+06,2.269881e-02
4.889617e+07,2.010766e+03,2.010726e+03,0.000000e+00,9.001794e+02,4.723645e+03,7.009708e-02,NaN,NaN,0.000000e+00,4.303390e+16,4.440675e+18,2.684990e+20,7.750424e+18,2.648795e+20,6.284944e+19,1.214150e+21,2.313179e+02,1.076678e+02,1.236501e+02,NaN,NaN,NaN,NaN,2.885208e-02,NaN,6.228356e+06,2.273463e-02
4.893096e+07,2.010239e+03,2.010375e+03,1.813502e+00,8.959565e+02,4.722254e+03,6.994627e-02,NaN,NaN,8.822708e-02,4.303245e+16,4.431102e+18,2.685109e+20,7.763135e+18,2.646773e+20,6.298012e+19,1.215219e+21,2.314908e+02,1.078916e+02,1.235992e+02,NaN,NaN,NaN,NaN,2.883892e-02,NaN,6.228624e+06,2.278863e-02
4.897309e+07,2.009887e+03,2.009847e+03,0.000000e+00,8.903658e+02,4.720571e+03,6.972041e-02,NaN,NaN,0.000000e+00,4.303468e+16,4.417215e+18,2.685225e+20,7.783263e+18,2.644083e+20,6.314661e+19,1.216571e+21,2.317124e+02,1.081769e+02,1.235355e+02,NaN,NaN,NaN,NaN,2.882284e-02,NaN,6.229025e+06,2.282481e-02
4.900779e+07,2.009358e+03,2.009495e+03,1.811105e+00,8.861747e+02,4.719186e+03,6.957000e-02,NaN,NaN,8.834386e-02,4.303315e+16,4.407663e+18,2.685343e+20,7.796030e+18,2.642056e+20,6.327800e+19,1.217646e+21,2.318865e+02,1.084019e+02,1.234846e+02,NaN,NaN,NaN,NaN,2.880967e-02,NaN,6.229292e+06,2.287935e-02
4.904977e+07,2.009005e+03,2.008965e+03,0.000000e+00,8.806162e+02,4.717511e+03,6.934475e-02,NaN,NaN,0.000000e+00,4.303526e+16,4.393810e+18,2.685459e+20,7.816238e+18,2.639356e+20,6.344573e+19,1.219008e+21,2.321101e+02,1.086893e+02,1.234208e+02,NaN,NaN,NaN,NaN,2.879357e-02,NaN,6.229693e+06,2.291589e-02
4.908437e+07,2.008474e+03,2.008611e+03,1.808697e+00,8.764566e+02,4.716132e+03,6.919474e-02,NaN,NaN,8.846148e-02,4.303365e+16,4.384280e+18,2.685577e+20,7.829062e+18,2.637324e+20,6.357783e+19,1.220088e+21,2.322854e+02,1.089156e+02,1.233698e+02,NaN,NaN,NaN,NaN,2.878038e-02,NaN,6.229960e+06,2.297097e-02
4.912621e+07,2.008119e+03,2.008079e+03,0.000000e+00,8.709334e+02,4.714465e+03,6.897007e-02,NaN,NaN,0.000000e+00,4.303565e+16,4.370455e+18,2.685692e+20,7.849357e+18,2.634614e+20,6.374687e+19,1.221460e+21,2.325111e+02,1.092052e+02,1.233059e+02,NaN,NaN,NaN,NaN,2.876426e-02,NaN,6.230360e+06,2.300788e-02
4.916071e+07,2.007586e+03,2.007724e+03,1.806277e+00,8.668051e+02,4.713092e+03,6.882044e-02,NaN,NaN,8.857999e-02,4.303395e+16,4.360946e+18,2.685811e+20,7.862238e+18,2.632576e+20,6.387970e+19,1.222546e+21,2.326875e+02,1.094327e+02,1.232548e+02,NaN,NaN,NaN,NaN,2.875106e-02,NaN,6.230626e+06,2.306352e-02
4.920240e+07,2.007229e+03,2.007189e+03,0.000000e+00,8.613154e+02,4.711434e+03,6.859633e-02,NaN,NaN,0.000000e+00,4.303584e+16,4.347152e+18,2.685925e+20,7.882619e+18,2.629855e+20,6.405004e+19,1.223929e+21,2.329153e+02,1.097245e+02,1.231908e+02,NaN,NaN,NaN,NaN,2.873492e-02,NaN,6.231026e+06,2.310081e-02
4.923681e+07,2.006694e+03,2.006832e+03,1.803846e+00,8.572178e+02,4.710066e+03,6.844708e-02,NaN,NaN,8.869938e-02,4.303407e+16,4.337662e+18,2.686043e+20,7.895561e+18,2.627812e+20,6.418364e+19,1.225021e+21,2.330930e+02,1.099534e+02,1.231396e+02,NaN,NaN,NaN,NaN,2.872170e-02,NaN,6.231292e+06,2.315702e-02
4.927834e+07,2.006336e+03,2.006296e+03,0.000000e+00,8.517605e+02,4.708417e+03,6.822349e-02,NaN,NaN,0.000000e+00,4.303584e+16,4.323898e+18,2.686158e+20,7.916029e+18,2.625079e+20,6.435529e+19,1.226413e+21,2.333230e+02,1.102475e+02,1.230755e+02,NaN,NaN,NaN,NaN,2.870553e-02,NaN,6.231691e+06,2.319470e-02
4.931265e+07,2.005797e+03,2.005937e+03,1.801402e+00,8.476934e+02,4.707055e+03,6.807460e-02,NaN,NaN,8.881969e-02,4.303398e+16,4.314427e+18,2.686276e+20,7.929032e+18,2.623031e+20,6.448966e+19,1.227511e+21,2.335019e+02,1.104777e+02,1.230242e+02,NaN,NaN,NaN,NaN,2.869229e-02,NaN,6.231957e+06,2.325150e-02
4.935403e+07,2.005438e+03,2.005398e+03,0.000000e+00,8.432722e+02,4.705414e+03,6.785153e-02,NaN,NaN,0.000000e+00,4.303565e+16,4.300688e+18,2.686390e+20,7.949594e+18,2.620287e+20,6.466269e+19,1.228915e+21,2.337341e+02,1.107741e+02,1.229600e+02,NaN,NaN,NaN,NaN,2.867610e-02,NaN,6.232355e+06,2.328957e-02
4.938824e+07,2.004897e+03,2.005037e+03,1.798947e+00,8.392624e+02,4.704059e+03,6.770299e-02,NaN,NaN,8.894093e-02,4.303371e+16,4.291237e+18,2.686508e+20,7.962659e+18,2.618232e+20,6.479785e+19,1.230019e+21,2.339141e+02,1.110056e+02,1.229085e+02,NaN,NaN,NaN,NaN,2.866284e-02,NaN,6.232621e+06,2.334697e-02
4.942946e+07,2.004536e+03,2.004496e+03,0.000000e+00,8.339075e+02,4.702426e+03,6.748042e-02,NaN,NaN,0.000000e+00,4.303526e+16,4.277524e+18,2.686621e+20,7.983316e+18,2.615477e+20,6.497228e+19,1.231434e+21,2.341486e+02,1.113044e+02,1.228442e+02,NaN,NaN,NaN,NaN,2.864663e-02,NaN,6.233019e+06,2.338544e-02
4.946356e+07,2.003992e+03,2.004134e+03,1.796479e+00,8.299275e+02,4.701077e+03,6.733221e-02,NaN,NaN,8.906313e-02,4.303323e+16,4.268090e+18,2.686739e+20,7.996446e+18,2.613416e+20,6.510826e+19,1.232545e+21,2.343300e+02,1.115374e+02,1.227926e+02,NaN,NaN,NaN,NaN,2.863335e-02,NaN,6.233284e+06,2.344346e-02
4.950463e+07,2.003629e+03,2.003589e+03,0.000000e+00,8.246049e+02,4.699453e+03,6.711010e-02,NaN,NaN,0.000000e+00,4.303468e+16,4.254403e+18,2.686852e+20,8.017197e+18,2.610650e+20,6.528409e+19,1.233971e+21,2.345667e+02,1.118386e+02,1.227281e+02,NaN,NaN,NaN,NaN,2.861711e-02,NaN,6.233682e+06,2.348235e-02
4.953863e+07,2.003084e+03,2.003226e+03,1.793997e+00,8.206544e+02,4.698110e+03,6.696222e-02,NaN,NaN,8.918630e-02,4.303257e+16,4.244986e+18,2.686970e+20,8.030393e+18,2.608583e+20,6.542090e+19,1.235088e+21,2.347494e+02,1.120730e+02,1.226764e+02,NaN,NaN,NaN,NaN,2.860380e-02,NaN,6.233947e+06,2.354099e-02
4.957954e+07,2.002719e+03,2.002679e+03,0.000000e+00,8.153640e+02,4.696495e+03,6.674059e-02,NaN,NaN,0.000000e+00,4.303390e+16,4.231324e+18,2.687083e+20,8.051242e+18,2.605804e+20,6.559817e+19,1.236525e+21,2.349884e+02,1.123766e+02,1.226118e+02,NaN,NaN,NaN,NaN,2.858753e-02,NaN,6.234344e+06,2.358029e-02
4.961343e+07,2.002170e+03,2.002313e+03,1.791503e+00,8.114434e+02,4.695158e+03,6.659304e-02,NaN,NaN,8.931046e-02,4.303171e+16,4.221925e+18,2.687201e+20,8.064504e+18,2.603731e+20,6.573580e+19,1.237649e+21,2.351724e+02,1.126124e+02,1.225600e+02,NaN,NaN,NaN,NaN,2.857421e-02,NaN,6.234609e+06,2.363957e-02
4.965418e+07,2.001804e+03,2.001764e+03,0.000000e+00,8.061843e+02,4.693551e+03,6.637191e-02,NaN,NaN,0.000000e+00,4.303293e+16,4.208287e+18,2.687313e+20,8.085452e+18,2.600939e+20,6.591452e+19,1.239097e+21,2.354139e+02,1.129186e+02,1.224953e+02,NaN,NaN,NaN,NaN,2.855792e-02,NaN,6.235005e+06,2.367930e-02
4.968797e+07,2.001253e+03,2.001397e+03,1.788996e+00,8.022921e+02,4.692220e+03,6.622465e-02,NaN,NaN,8.943562e-02,4.303065e+16,4.198906e+18,2.687431e+20,8.098781e+18,2.598860e+20,6.605300e+19,1.240228e+21,2.355992e+02,1.131558e+02,1.224434e+02,NaN,NaN,NaN,NaN,2.854457e-02,NaN,6.235270e+06,2.373923e-02
4.972857e+07,2.000884e+03,2.000844e+03,0.000000e+00,7.970670e+02,4.690621e+03,6.600404e-02,NaN,NaN,0.000000e+00,4.303177e+16,4.185294e+18,2.687543e+20,8.119825e+18,2.596057e+20,6.623316e+19,1.241688e+21,2.358429e+02,1.134644e+02,1.223785e+02,NaN,NaN,NaN,NaN,2.852825e-02,NaN,6.235666e+06,2.377939e-02
4.976225e+07,2.000331e+03,2.000475e+03,1.786476e+00,7.932056e+02,4.689296e+03,6.585710e-02,NaN,NaN,8.956178e-02,4.302940e+16,4.175930e+18,2.687661e+20,8.133221e+18,2.593971e+20,6.637248e+19,1.242825e+21,2.360296e+02,1.137031e+02,1.223265e+02,NaN,NaN,NaN,NaN,2.851488e-02,NaN,6.235931e+06,2.383997e-02
4.980269e+07,1.999961e+03,1.999921e+03,0.000000e+00,7.880125e+02,4.687706e+03,6.563697e-02,NaN,NaN,0.000000e+00,4.303041e+16,4.162344e+18,2.687773e+20,8.154363e+18,2.591155e+20,6.655409e+19,1.244296e+21,2.362757e+02,1.140142e+02,1.222615e+02,NaN,NaN,NaN,NaN,2.849854e-02,NaN,6.236327e+06,2.388057e-02
4.983627e+07,1.999404e+03,1.999550e+03,1.783943e+00,7.841810e+02,4.686387e+03,6.549035e-02,NaN,NaN,8.968897e-02,4.302796e+16,4.152998e+18,2.687890e+20,8.167825e+18,2.589063e+20,6.669426e+19,1.245440e+21,2.364638e+02,1.142544e+02,1.222094e+02,NaN,NaN,NaN,NaN,2.848515e-02,NaN,6.236590e+06,2.394181e-02
4.987656e+07,1.999032e+03,1.998992e+03,0.000000e+00,7.790215e+02,4.684806e+03,6.527069e-02,NaN,NaN,0.000000e+00,4.302886e+16,4.139437e+18,2.688002e+20,8.189069e+18,2.586235e+20,6.687737e+19,1.246923e+21,2.367122e+02,1.145680e+02,1.221442e+02,NaN,NaN,NaN,NaN,2.846878e-02,NaN,6.236986e+06,2.398286e-02
4.991003e+07,1.998473e+03,1.998620e+03,1.781396e+00,7.762177e+02,4.683492e+03,6.512440e-02,NaN,NaN,8.981719e-02,4.302633e+16,4.130108e+18,2.688119e+20,8.202599e+18,2.584136e+20,6.701840e+19,1.248074e+21,2.369017e+02,1.148097e+02,1.220920e+02,NaN,NaN,NaN,NaN,2.845537e-02,NaN,6.237250e+06,2.404478e-02
4.995016e+07,1.998100e+03,1.998060e+03,0.000000e+00,7.711318e+02,4.681919e+03,6.490521e-02,NaN,NaN,0.000000e+00,4.302712e+16,4.116573e+18,2.688230e+20,8.223941e+18,2.581295e+20,6.720297e+19,1.249568e+21,2.371525e+02,1.151258e+02,1.220267e+02,NaN,NaN,NaN,NaN,2.843897e-02,NaN,6.237645e+06,2.408628e-02
4.998353e+07,1.997538e+03,1.997685e+03,1.778836e+00,7.673876e+02,4.680612e+03,6.475926e-02,NaN,NaN,8.994645e-02,4.302451e+16,4.107263e+18,2.688347e+20,8.237539e+18,2.579190e+20,6.734488e+19,1.250726e+21,2.373433e+02,1.153689e+02,1.219744e+02,NaN,NaN,NaN,NaN,2.842554e-02,NaN,6.237908e+06,2.414888e-02
5.002351e+07,1.997162e+03,1.997122e+03,0.000000e+00,7.623358e+02,4.679047e+03,6.454053e-02,NaN,NaN,0.000000e+00,4.302519e+16,4.093755e+18,2.688459e+20,8.258979e+18,2.576337e+20,6.753091e+19,1.252232e+21,2.375966e+02,1.156876e+02,1.219090e+02,NaN,NaN,NaN,NaN,2.840913e-02,NaN,6.238303e+06,2.419084e-02
5.005678e+07,1.996598e+03,1.996746e+03,1.776263e+00,7.586218e+02,4.677745e+03,6.439490e-02,NaN,NaN,9.007677e-02,4.302250e+16,4.084462e+18,2.688575e+20,8.272645e+18,2.574224e+20,6.767369e+19,1.253396e+21,2.377888e+02,1.159322e+02,1.218566e+02,NaN,NaN,NaN,NaN,2.839567e-02,NaN,6.238566e+06,2.425414e-02
5.009660e+07,1.996221e+03,1.996181e+03,0.000000e+00,7.536034e+02,4.676189e+03,6.417666e-02,NaN,NaN,0.000000e+00,4.302307e+16,4.070979e+18,2.688686e+20,8.294188e+18,2.571358e+20,6.786125e+19,1.254915e+21,2.380446e+02,1.162535e+02,1.217911e+02,NaN,NaN,NaN,NaN,2.837923e-02,NaN,6.238961e+06,2.429657e-02
5.012977e+07,1.995653e+03,1.995803e+03,1.773676e+00,7.499201e+02,4.674893e+03,6.403135e-02,NaN,NaN,9.020815e-02,4.302030e+16,4.061705e+18,2.688803e+20,8.307922e+18,2.569239e+20,6.800491e+19,1.256086e+21,2.382381e+02,1.164996e+02,1.217385e+02,NaN,NaN,NaN,NaN,2.836576e-02,NaN,6.239224e+06,2.436057e-02
5.016944e+07,1.995274e+03,1.995234e+03,0.000000e+00,7.449360e+02,4.673344e+03,6.381363e-02,NaN,NaN,0.000000e+00,4.302076e+16,4.048248e+18,2.688914e+20,8.329566e+18,2.566360e+20,6.819396e+19,1.257616e+21,2.384964e+02,1.168235e+02,1.216729e+02,NaN,NaN,NaN,NaN,2.834930e-02,NaN,6.239618e+06,2.440347e-02
5.020250e+07,1.994704e+03,1.994854e+03,1.771075e+00,7.412849e+02,4.672055e+03,6.366862e-02,NaN,NaN,9.034062e-02,4.301791e+16,4.038992e+18,2.689030e+20,8.343369e+18,2.564233e+20,6.833852e+19,1.258794e+21,2.386913e+02,1.170711e+02,1.216202e+02,NaN,NaN,NaN,NaN,2.833581e-02,NaN,6.239880e+06,2.446819e-02
5.024202e+07,1.994323e+03,1.994283e+03,0.000000e+00,7.363355e+02,4.670514e+03,6.345140e-02,NaN,NaN,0.000000e+00,4.301827e+16,4.025562e+18,2.689140e+20,8.365113e+18,2.561342e+20,6.852907e+19,1.260336e+21,2.389521e+02,1.173976e+02,1.215545e+02,NaN,NaN,NaN,NaN,2.831932e-02,NaN,6.240274e+06,2.451158e-02
5.027498e+07,1.993751e+03,1.993902e+03,1.768460e+00,7.327107e+02,4.669230e+03,6.330672e-02,NaN,NaN,9.047419e-02,4.301533e+16,4.016324e+18,2.689257e+20,8.378985e+18,2.559208e+20,6.867452e+19,1.261522e+21,2.391485e+02,1.176468e+02,1.215017e+02,NaN,NaN,NaN,NaN,2.830581e-02,NaN,6.240536e+06,2.457702e-02
5.031435e+07,1.993368e+03,1.993328e+03,0.000000e+00,7.277958e+02,4.667698e+03,6.308996e-02,NaN,NaN,0.000000e+00,4.301558e+16,4.002921e+18,2.689367e+20,8.400831e+18,2.556304e+20,6.886660e+19,1.263076e+21,2.394116e+02,1.179758e+02,1.214358e+02,NaN,NaN,NaN,NaN,2.828931e-02,NaN,6.240929e+06,2.462090e-02
5.034721e+07,1.992792e+03,1.992944e+03,1.765832e+00,7.242022e+02,4.666419e+03,6.294561e-02,NaN,NaN,9.060885e-02,4.301257e+16,3.993703e+18,2.689483e+20,8.414772e+18,2.554163e+20,6.901294e+19,1.264268e+21,2.396095e+02,1.182265e+02,1.213830e+02,NaN,NaN,NaN,NaN,2.827578e-02,NaN,6.241191e+06,2.468708e-02
5.038642e+07,1.992408e+03,1.992368e+03,0.000000e+00,7.193217e+02,4.664895e+03,6.272932e-02,NaN,NaN,0.000000e+00,4.301271e+16,3.980325e+18,2.689593e+20,8.436722e+18,2.551245e+20,6.920657e+19,1.265835e+21,2.398752e+02,1.185582e+02,1.213170e+02,NaN,NaN,NaN,NaN,2.825925e-02,NaN,6.241584e+06,2.473145e-02
5.041918e+07,1.991829e+03,1.991982e+03,1.763189e+00,7.167390e+02,4.663622e+03,6.258530e-02,NaN,NaN,9.074464e-02,4.300962e+16,3.971124e+18,2.689709e+20,8.450733e+18,2.549097e+20,6.935384e+19,1.267034e+21,2.400746e+02,1.188105e+02,1.212641e+02,NaN,NaN,NaN,NaN,2.824570e-02,NaN,6.241846e+06,2.479839e-02
5.045824e+07,1.991443e+03,1.991403e+03,0.000000e+00,7.119362e+02,4.662106e+03,6.236947e-02,NaN,NaN,0.000000e+00,4.300966e+16,3.957775e+18,2.689818e+20,8.472785e+18,2.546166e+20,6.954899e+19,1.268612e+21,2.403428e+02,1.191448e+02,1.211980e+02,NaN,NaN,NaN,NaN,2.822915e-02,NaN,6.242238e+06,2.484327e-02
5.049090e+07,1.990862e+03,1.991015e+03,1.760533e+00,7.084324e+02,4.660839e+03,6.222578e-02,NaN,NaN,9.088157e-02,4.300648e+16,3.948593e+18,2.689934e+20,8.486866e+18,2.544010e+20,6.969717e+19,1.269819e+21,2.405436e+02,1.193987e+02,1.211449e+02,NaN,NaN,NaN,NaN,2.821559e-02,NaN,6.242500e+06,2.491097e-02
5.052981e+07,1.990473e+03,1.990433e+03,0.000000e+00,7.036649e+02,4.659330e+03,6.201049e-02,NaN,NaN,0.000000e+00,4.300642e+16,3.935271e+18,2.690043e+20,8.509019e+18,2.541066e+20,6.989386e+19,1.271410e+21,2.408143e+02,1.197356e+02,1.210787e+02,NaN,NaN,NaN,NaN,2.819902e-02,NaN,6.242892e+06,2.495636e-02
5.056237e+07,1.989889e+03,1.990044e+03,1.757862e+00,7.001904e+02,4.658069e+03,6.186710e-02,NaN,NaN,9.101964e-02,4.300317e+16,3.926108e+18,2.690159e+20,8.523172e+18,2.538903e+20,7.004297e+19,1.272624e+21,2.410167e+02,1.199911e+02,1.210256e+02,NaN,NaN,NaN,NaN,2.818543e-02,NaN,6.243153e+06,2.502483e-02
5.060113e+07,1.989499e+03,1.989459e+03,0.000000e+00,6.954578e+02,4.656568e+03,6.165230e-02,NaN,NaN,0.000000e+00,4.300300e+16,3.912812e+18,2.690268e+20,8.545431e+18,2.535945e+20,7.024124e+19,1.274227e+21,2.412899e+02,1.203307e+02,1.209592e+02,NaN,NaN,NaN,NaN,2.816884e-02,NaN,6.243545e+06,2.507074e-02
5.063359e+07,1.988912e+03,1.989068e+03,1.755178e+00,6.920143e+02,4.655313e+03,6.150924e-02,NaN,NaN,9.115886e-02,4.299966e+16,3.903668e+18,2.690383e+20,8.559652e+18,2.533775e+20,7.039127e+19,1.275448e+21,2.414937e+02,1.205877e+02,1.209060e+02,NaN,NaN,NaN,NaN,2.815524e-02,NaN,6.243805e+06,2.514000e-02
5.067220e+07,1.988520e+03,1.988480e+03,0.000000e+00,6.873173e+02,4.653820e+03,6.129490e-02,NaN,NaN,0.000000e+00,4.299939e+16,3.890399e+18,2.690492e+20,8.582017e+18,2.530803e+20,7.059111e+19,1.277063e+21,2.417697e+02,1.209301e+02,1.208396e+02,NaN,NaN,NaN,NaN,2.813863e-02,NaN,6.244197e+06,2.518644e-02
5.070456e+07,1.987930e+03,1.988087e+03,1.752478e+00,6.839038e+02,4.652570e+03,6.115218e-02,NaN,NaN,9.129927e-02,4.299598e+16,3.881274e+18,2.690607e+20,8.596310e+18,2.528625e+20,7.074209e+19,1.278293e+21,2.419750e+02,1.211887e+02,1.207863e+02,NaN,NaN,NaN,NaN,2.812501e-02,NaN,6.244457e+06,2.525650e-02
5.074302e+07,1.987536e+03,1.987496e+03,0.000000e+00,6.792429e+02,4.651085e+03,6.093830e-02,NaN,NaN,0.000000e+00,4.299560e+16,3.868034e+18,2.690716e+20,8.618776e+18,2.525640e+20,7.094349e+19,1.279920e+21,2.422534e+02,1.215337e+02,1.207197e+02,NaN,NaN,NaN,NaN,2.810838e-02,NaN,6.244848e+06,2.530348e-02
5.077528e+07,1.986943e+03,1.987101e+03,1.749765e+00,6.758587e+02,4.649840e+03,6.079591e-02,NaN,NaN,9.144086e-02,4.299212e+16,3.858928e+18,2.690831e+20,8.633141e+18,2.523454e+20,7.109542e+19,1.281157e+21,2.424603e+02,1.217940e+02,1.206663e+02,NaN,NaN,NaN,NaN,2.809475e-02,NaN,6.245108e+06,2.537436e-02
5.081359e+07,1.986547e+03,1.986507e+03,0.000000e+00,6.712339e+02,4.648363e+03,6.058253e-02,NaN,NaN,0.000000e+00,4.299164e+16,3.845716e+18,2.690939e+20,8.655712e+18,2.520455e+20,7.129839e+19,1.282796e+21,2.427414e+02,1.221417e+02,1.205997e+02,NaN,NaN,NaN,NaN,2.807810e-02,NaN,6.245498e+06,2.542188e-02
5.084575e+07,1.985952e+03,1.986110e+03,1.747037e+00,6.678791e+02,4.647124e+03,6.044044e-02,NaN,NaN,9.158365e-02,4.298807e+16,3.836630e+18,2.691054e+20,8.670148e+18,2.518262e+20,7.145128e+19,1.284040e+21,2.429498e+02,1.224036e+02,1.205462e+02,NaN,NaN,NaN,NaN,2.806445e-02,NaN,6.245759e+06,2.549358e-02
5.088391e+07,1.985554e+03,1.985514e+03,0.000000e+00,6.642440e+02,4.645654e+03,6.022760e-02,NaN,NaN,0.000000e+00,4.298749e+16,3.823443e+18,2.691161e+20,8.692828e+18,2.515248e+20,7.165588e+19,1.285693e+21,2.432335e+02,1.227541e+02,1.204794e+02,NaN,NaN,NaN,NaN,2.804778e-02,NaN,6.246148e+06,2.554166e-02
5.091598e+07,1.984955e+03,1.985115e+03,1.744294e+00,6.609523e+02,4.644420e+03,6.008584e-02,NaN,NaN,9.172766e-02,4.298385e+16,3.814377e+18,2.691276e+20,8.707335e+18,2.513047e+20,7.180972e+19,1.286945e+21,2.434436e+02,1.230177e+02,1.204259e+02,NaN,NaN,NaN,NaN,2.803412e-02,NaN,6.246408e+06,2.561420e-02
5.095399e+07,1.984555e+03,1.984515e+03,0.000000e+00,6.564438e+02,4.642958e+03,5.987345e-02,NaN,NaN,0.000000e+00,4.298316e+16,3.801219e+18,2.691384e+20,8.730120e+18,2.510019e+20,7.201591e+19,1.288610e+21,2.437299e+02,1.233709e+02,1.203590e+02,NaN,NaN,NaN,NaN,2.801743e-02,NaN,6.246798e+06,2.566284e-02
5.098595e+07,1.983954e+03,1.984114e+03,1.741536e+00,6.531819e+02,4.641730e+03,5.973203e-02,NaN,NaN,9.187290e-02,4.297944e+16,3.792172e+18,2.691498e+20,8.744700e+18,2.507811e+20,7.217073e+19,1.289869e+21,2.439414e+02,1.236361e+02,1.203053e+02,NaN,NaN,NaN,NaN,2.800375e-02,NaN,6.247057e+06,2.573623e-02
5.102382e+07,1.983552e+03,1.983512e+03,0.000000e+00,6.487099e+02,4.640276e+03,5.952010e-02,NaN,NaN,0.000000e+00,4.297866e+16,3.779043e+18,2.691605e+20,8.767590e+18,2.504769e+20,7.237852e+19,1.291547e+21,2.442305e+02,1.239921e+02,1.202384e+02,NaN,NaN,NaN,NaN,2.798705e-02,NaN,6.247446e+06,2.578545e-02
5.105569e+07,1.982947e+03,1.983109e+03,1.738764e+00,6.454778e+02,4.639053e+03,5.937901e-02,NaN,NaN,9.201939e-02,4.297486e+16,3.770015e+18,2.691720e+20,8.782243e+18,2.502552e+20,7.253431e+19,1.292814e+21,2.444436e+02,1.242590e+02,1.201846e+02,NaN,NaN,NaN,NaN,2.797335e-02,NaN,6.247705e+06,2.585971e-02
5.109341e+07,1.982544e+03,1.982504e+03,0.000000e+00,6.410414e+02,4.637606e+03,5.916759e-02,NaN,NaN,0.000000e+00,4.297398e+16,3.756915e+18,2.691827e+20,8.805239e+18,2.499496e+20,7.274372e+19,1.294505e+21,2.447353e+02,1.246177e+02,1.201176e+02,NaN,NaN,NaN,NaN,2.795664e-02,NaN,6.248094e+06,2.590951e-02
5.112518e+07,1.981936e+03,1.982099e+03,1.735977e+00,6.378388e+02,4.636388e+03,5.902679e-02,NaN,NaN,9.216714e-02,4.297011e+16,3.747907e+18,2.691941e+20,8.819963e+18,2.497271e+20,7.290049e+19,1.295780e+21,2.449501e+02,1.248863e+02,1.200638e+02,NaN,NaN,NaN,NaN,2.794293e-02,NaN,6.248353e+06,2.598465e-02
5.116276e+07,1.981530e+03,1.981490e+03,0.000000e+00,6.334390e+02,4.634949e+03,5.881591e-02,NaN,NaN,0.000000e+00,4.296912e+16,3.734834e+18,2.692048e+20,8.843071e+18,2.494200e+20,7.311156e+19,1.297483e+21,2.452445e+02,1.252479e+02,1.199966e+02,NaN,NaN,NaN,NaN,2.792619e-02,NaN,6.248741e+06,2.603504e-02
5.119443e+07,1.980920e+03,1.981084e+03,1.733174e+00,6.302667e+02,4.633737e+03,5.867545e-02,NaN,NaN,9.231617e-02,4.296518e+16,3.725846e+18,2.692162e+20,8.857868e+18,2.491967e+20,7.326932e+19,1.298766e+21,2.454608e+02,1.255181e+02,1.199427e+02,NaN,NaN,NaN,NaN,2.791247e-02,NaN,6.248999e+06,2.611108e-02
5.123186e+07,1.980512e+03,1.980472e+03,0.000000e+00,6.259045e+02,4.632305e+03,5.846502e-02,NaN,NaN,0.000000e+00,4.296409e+16,3.712802e+18,2.692268e+20,8.881082e+18,2.488882e+20,7.348202e+19,1.300483e+21,2.457580e+02,1.258825e+02,1.198755e+02,NaN,NaN,NaN,NaN,2.789571e-02,NaN,6.249387e+06,2.616207e-02
5.126343e+07,1.979899e+03,1.980063e+03,1.730357e+00,6.227621e+02,4.631098e+03,5.832490e-02,NaN,NaN,9.246649e-02,4.296007e+16,3.703834e+18,2.692382e+20,8.895953e+18,2.486641e+20,7.364079e+19,1.301773e+21,2.459760e+02,1.261545e+02,1.198215e+02,NaN,NaN,NaN,NaN,2.788198e-02,NaN,6.249645e+06,2.623901e-02
5.130071e+07,1.979489e+03,1.979449e+03,0.000000e+00,6.184370e+02,4.629674e+03,5.811492e-02,NaN,NaN,0.000000e+00,4.295889e+16,3.690820e+18,2.692488e+20,8.919273e+18,2.483541e+20,7.385512e+19,1.303502e+21,2.462759e+02,1.265217e+02,1.197542e+02,NaN,NaN,NaN,NaN,2.786521e-02,NaN,6.250033e+06,2.629062e-02
5.133219e+07,1.978872e+03,1.979038e+03,1.727524e+00,6.162572e+02,4.628472e+03,5.797513e-02,NaN,NaN,9.261812e-02,4.295479e+16,3.681872e+18,2.692601e+20,8.934219e+18,2.481291e+20,7.401489e+19,1.304801e+21,2.464955e+02,1.267954e+02,1.197001e+02,NaN,NaN,NaN,NaN,2.785146e-02,NaN,6.250291e+06,2.636849e-02
